Date, price
1588089599000,7730.46407158
1588093199000,7738.8340849462
1588096798000,7742.9265042495
1588100399000,7751.6264343417
1588103999000,7725.6864350282
1588107599000,7744.3186470022
1588111200000,7744.1893027164
1588114799000,7761.7587840758
1588118400000,7759.3683520351
1588122000000,7749.8134357559
1588125600000,7773.0131437921
1588129199000,7793.6682929032
1588132798000,7829.750901184
1588136399000,7852.1549844655
1588139998000,7876.4597418807
1588143599000,7959.45862701
1588147199000,7955.8013189319
1588150799000,7958.6338647941
1588154400000,7997.4728448342
1588157999000,8133.8554197293
1588161600000,8147.5174928867
1588165199000,8261.222722906
1588168799000,8317.1140315521
1588172399000,8368.5957173041
1588175999000,8382.4792307718
1588179599000,8602.5782914127
1588183199000,8718.5701800309
1588186800000,8637.6872721766
1588190399000,8727.3484007722
1588193999000,8930.8674464722
1588197598000,8874.1183233551
1588201198000,8773.1064879583
1588204799000,8786.0539781334
1588208399000,8827.1855947727
1588211999000,8858.8694919128
1588215599000,8961.5041003467
1588219199000,9305.633161228
1588222800000,9169.716976173
1588226399000,9371.9555557679
1588229999000,9326.7176767025
1588233600000,9190.1821186757
1588237199000,9133.7011926495
1588240800000,8664.7330623656
1588244400000,8906.9681710703
1588248000000,8859.6702430213
1588251599000,8767.3170897054
1588255199000,8874.2446791206
1588258800000,8822.2650931033
1588262398000,8799.2045442536
1588265999000,8698.7823396571
1588269599000,8561.6311465348
1588273199000,8676.9895441914
1588276800000,8853.5764728412
1588280399000,8837.3655947268
1588283999000,8772.8847754248
1588287598000,8767.6726233679
