Date,Price
1569601799000,8004.5507087897
1569602699000,8033.366551114
1569603599000,8009.369090632
1569604499000,7999.6256330908
1569605399000,8010.3639387838
1569606299000,8048.3455599615
1569607199000,8039.5882005518
1569608100000,8045.1717911825
1569609000000,8047.4270042943
1569609899000,8039.5257545292
1569610800000,8032.9679483482
1569611699000,8020.7611127734
1569612599000,8027.6783449499
1569613499000,8056.800240306
1569614400000,8006.7101926184
1569615300000,8049.9949383306
1569616200000,8081.9029031939
1569617099000,8054.1671176585
1569618000000,8068.3552087811
1569618899000,8083.1820864324
1569619800000,8153.3435785029
1569620699000,8261.0803604509
1569621600000,8233.0507562082
1569622500000,8193.2940608944
1569623399000,8196.9575133754
1569624299000,8195.8644579927
